"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000000889","MY142909A","Ethan","Jane","Baker","1989-10-09","Life Time ISA","No","17321.31","13716.31","2025-12-10","2026-01-21","5816.68","2061.62","297.58","27663.61","2026-02-02","Void","All funds withdrawn"
"ISA000000890","JM303378A","Ethan","Rose","Robinson","1983-07-17","Life Time ISA","Yes","3772.80","14089.87","2025-06-26","2025-11-21","2219.99","2226.62","400.92","22173.20","2025-12-23","Void","All funds withdrawn"
"ISA000000891","HC695165B","George","Alice","Jones","1965-09-30","Life Time ISA","No","7255.08","8833.06","2025-04-30","2025-05-27","19234.55","-249.51","-687.91","90011.14","2025-10-27","Cancelled","Transferred in full"
"ISA000000892","LW309338C","Lily","Elizabeth","Harris","1991-09-03","Innovative Finance","No","14387.09","13431.16","2025-05-10","2025-09-12","3252.63","-2854.22","-893.91","99503.81","2026-02-25","Cancelled","Closed"
"ISA000000893","HP374896D","Henry","Claire","Phillips","1941-12-12","Cash","No","19222.82","16035.63","2025-09-26","2025-11-26","19748.96","-1063.70","-417.59","48727.58","2026-02-22","Void","Transferred in full"
"ISA000000894","LK933466D","Theo","Joseph","Carter","1982-06-04","Cash","No","16496.96","8473.62","2026-01-15","2026-02-20","12020.41","-2364.86","781.28","88123.77","2026-02-20","Cancelled","Transferred in full"
"ISA000000895","KJ048010C","Poppy","Olivia","Kelly","1978-04-30","Innovative Finance","Yes","11926.50","5808.01","2025-09-03","2025-10-11","2658.89","1724.72","-543.50","24824.38","2025-11-23","Void","Void"
"ISA000000896","JN466768D","Sophia","Benjamin","Carter","2006-09-14","Life Time ISA","Yes","15753.57","18750.07","2025-06-02","2025-08-28","11944.07","3879.02","728.57","77031.81","2026-02-03","Void","Void"
"ISA000000897","BC634979B","Edward","Rose","Taylor","1987-09-18","Cash","No","40.95","6021.93","2025-07-30","2026-03-02","648.89","39.00","804.72","10237.50","2026-04-01","Cancelled","Transferred in full"
"ISA000000898","WK936425D","Finley","Elizabeth","Phillips","1967-01-14","Life Time ISA","Yes","3276.98","2676.46","2025-05-03","2025-12-18","18405.16","-1453.93","289.73","78712.83","2026-02-26","Closed","Cancelled"
"ISA000000899","EN543410B","Freya","Alexander","Thompson","2001-06-27","Stock and Shares","Yes","945.50","7747.18","2025-10-22","2026-01-10","19475.30","1389.33","516.62","41354.41","2026-03-18","Void","All funds withdrawn"
"ISA000000900","EY727783C","Noah","Victoria","Robinson","1987-10-06","Innovative Finance","Yes","11652.61","13378.96","2025-09-19","2025-12-13","15884.64","1110.14","515.65","48726.07","2026-01-15","Cancelled","Closed"
"ISA000000901","CJ429263D","Oscar","Olivia","Hall","1984-05-05","Life Time ISA","No","6289.41","11134.98","2026-01-14","2026-02-27","7612.35","2504.65","-606.17","21164.66","2026-03-26","Cancelled","Closed"
"ISA000000902","MY605819B","Elsie","Benjamin","Evans","1970-11-20","Innovative Finance","No","12142.92","1466.16","2026-02-07","2026-02-12","18085.45","-2059.53","7.13","15667.34","2026-03-24","Void","Closed"
"ISA000000903","HN758065C","Thomas","Olivia","Wilson","1956-02-23","Life Time ISA","No","8765.50","13567.51","2025-10-08","2026-03-19","13471.58","-3862.18","77.19","36315.35","2026-03-27","Closed","Closed"
"ISA000000904","CT798657C","Thomas","Joseph","Kelly","2001-09-20","Innovative Finance","No","8120.12","2542.08","2025-11-25","2025-12-18","12650.80","2668.59","-780.67","2792.03","2026-01-10","Closed","Transferred in full"
"ISA000000905","LK320135B","Mia","Jane","Smith","1998-05-16","Innovative Finance","Yes","2558.91","3008.25","2025-07-26","2025-10-01","19915.78","222.66","-44.44","22881.47","2026-02-27","Cancelled","Transferred in full"
"ISA000000906","SP503610A","Grace","Grace","Wilson","1940-03-09","Innovative Finance","No","6394.64","12736.47","2025-05-06","2025-10-01","18021.63","1012.95","634.00","69042.23","2025-10-06","Cancelled","Transferred in full"
"ISA000000907","AK232793A","Edward","Jane","Miller","1972-05-26","Life Time ISA","No","10824.08","11525.17","2026-02-19","2026-03-04","11047.47","3242.80","105.43","84290.12","2026-03-11","Closed","Cancelled"
"ISA000000908","BY544092C","Olivia","Claire","Wilson","2006-09-11","Life Time ISA","Yes","5823.33","10640.86","2026-01-24","2026-03-12","10160.08","1379.31","779.42","21406.26","2026-03-20","Closed","All funds withdrawn"
"ISA000000909","MT226072C","Grace","Thomas","Jackson","1950-11-04","Innovative Finance","No","11562.81","19744.11","2025-07-16","2025-10-22","13618.49","777.02","84.80","41315.01","2026-01-19","Closed","All funds withdrawn"
"ISA000000910","JS764535B","Henry","Patrick","Murphy","1947-11-16","Cash","Yes","3709.81","4016.17","2026-01-19","2026-03-23","18432.88","2672.11","482.20","71941.61","2026-03-26","Void","Closed"
"ISA000000911","PN537344A","Arthur","Patrick","Davies","1950-11-04","Innovative Finance","Yes","9866.86","17604.69","2025-09-08","2026-01-17","846.80","2303.71","-483.19","19471.91","2026-01-20","Void","All funds withdrawn"
"ISA000000912","CL618808D","Jacob","Jane","Hall","2005-08-06","Cash","Yes","5056.55","3065.13","2025-05-19","2025-07-27","5069.19","3739.82","-853.31","97042.50","2025-12-13","Cancelled","Transferred in full"
"ISA000000913","WW865578B","Finley","Alexander","Foster","2004-01-29","Cash","Yes","3844.38","12616.34","2025-08-22","2025-09-23","10444.88","2164.45","-447.30","54424.27","2026-03-20","Closed","Void"
"ISA000000914","SS022547D","Leo","Marie","Baker","1945-07-03","Life Time ISA","No","2885.17","608.77","2026-02-15","2026-04-04","10409.55","-2637.06","373.50","39853.05","2026-04-05","Closed","All funds withdrawn"
"ISA000000915","EZ844889B","Maya","Claire","Hill","1966-04-28","Stock and Shares","Yes","10867.60","9532.57","2025-10-17","2026-01-24","7689.99","-505.04","136.41","45523.81","2026-03-29","Closed","Cancelled"
"ISA000000916","MK114775C","Arthur","Thomas","Harris","2000-03-22","Life Time ISA","No","19605.32","6369.45","2025-12-01","2025-12-29","18073.70","1816.03","-513.16","7958.62","2026-03-01","Void","Transferred in full"
"ISA000000917","HB451221B","Ruby","Thomas","Foster","1993-09-17","Stock and Shares","No","5118.44","17092.57","2025-11-08","2026-02-23","18011.75","1109.35","24.86","18726.94","2026-04-02","Closed","Cancelled"
"ISA000000918","LM257001C","Amelia","William","Bennett","1962-10-27","Life Time ISA","Yes","7474.12","13591.22","2025-10-30","2025-12-08","14025.58","3947.97","775.00","72923.18","2026-03-23","Void","Closed"
"ISA000000919","EE118634D","Daniel","William","Bennett","1981-04-27","Stock and Shares","Yes","2285.83","6144.79","2025-07-29","2025-11-04","1288.00","1496.05","308.82","11011.55","2026-01-28","Cancelled","All funds withdrawn"
"ISA000000920","JL216555D","Edward","David","Cooper","1983-11-16","Innovative Finance","Yes","13834.63","3898.99","2026-01-07","2026-02-23","8554.25","29.80","-995.11","98388.22","2026-03-05","Void","Cancelled"
"ISA000000921","HJ478313D","Edward","Louise","Scott","1990-02-19","Stock and Shares","No","328.95","5953.21","2025-05-01","2025-11-04","19029.72","1883.95","781.95","91708.93","2026-02-18","Void","Transferred in full"
"ISA000000922","RL126756B","Isla","Samuel","Morris","1942-07-24","Innovative Finance","No","8749.71","15552.73","2025-05-08","2026-03-15","18464.72","1842.39","988.17","62468.09","2026-03-18","Closed","Void"
"ISA000000923","SE685209B","William","Rose","Kelly","1981-10-02","Stock and Shares","Yes","17785.82","3958.66","2025-11-16","2026-02-19","11236.12","1583.02","83.00","72452.63","2026-03-10","Void","Closed"
"ISA000000924","LA457008B","Grace","Elizabeth","Cooper","1988-12-01","Life Time ISA","Yes","9735.67","3170.68","2025-05-13","2025-10-18","6801.72","3223.73","321.81","1054.54","2026-04-02","Closed","Transferred in full"
"ISA000000925","RT615299A","Isla","David","Wilson","1973-12-28","Stock and Shares","No","4334.98","8701.37","2026-01-02","2026-02-18","13319.77","382.47","838.79","59040.80","2026-03-02","Void","All funds withdrawn"
"ISA000000926","SJ518694C","Arthur","Samuel","Scott","1969-04-23","Stock and Shares","No","10325.52","16031.95","2025-10-14","2026-02-16","18080.46","2906.99","237.83","56760.42","2026-03-11","Closed","Void"
"ISA000000927","SN710293D","Poppy","Joseph","Lewis","1952-11-27","Life Time ISA","Yes","13759.45","15044.48","2025-08-14","2025-09-13","8060.65","3828.12","897.36","62771.93","2025-10-16","Void","Cancelled"
"ISA000000928","LA291437A","Hannah","Michael","Scott","1993-10-22","Innovative Finance","No","18207.34","3697.66","2025-08-04","2025-10-22","16722.58","1274.79","-975.68","46744.31","2025-12-09","Cancelled","Closed"
"ISA000000929","RA926675D","Charlotte","Benjamin","Lewis","1997-12-11","Innovative Finance","No","1474.43","19564.25","2025-09-06","2025-11-28","1961.81","3386.41","564.39","64758.85","2026-02-28","Closed","Transferred in full"
"ISA000000930","WN992660D","Oliver","Victoria","Clarke","1969-10-05","Life Time ISA","Yes","15579.84","14506.75","2025-06-24","2025-07-20","2088.82","2286.95","178.51","47516.16","2025-08-04","Closed","Cancelled"
"ISA000000931","SN044544C","Oliver","Marie","Wright","1943-01-23","Cash","No","500.98","12721.75","2025-12-27","2026-03-10","14765.74","2295.30","814.48","44489.96","2026-03-14","Closed","All funds withdrawn"
"ISA000000932","EB369401A","Isla","William","Wright","1956-01-31","Life Time ISA","Yes","15288.00","4043.40","2025-04-22","2025-06-29","15177.94","563.33","833.14","3841.59","2026-01-03","Void","Void"
"ISA000000933","CP686558D","Ethan","David","Murphy","1975-07-21","Stock and Shares","Yes","17812.26","10089.09","2025-09-21","2026-02-16","13223.26","132.80","283.63","2157.67","2026-03-17","Cancelled","Transferred in full"
"ISA000000934","MY463947A","Olivia","Michael","Roberts","1941-02-07","Innovative Finance","No","14728.57","18015.24","2025-05-01","2026-02-16","13449.56","2016.70","99.98","84182.01","2026-03-11","Void","Cancelled"
"ISA000000935","CT088909B","Henry","Samuel","Phillips","1967-10-27","Innovative Finance","No","9882.37","1810.39","2025-11-27","2026-03-04","12416.76","3827.12","320.22","31907.06","2026-03-05","Closed","All funds withdrawn"
"ISA000000936","EP174594B","Mia","Alice","Wright","1945-06-24","Life Time ISA","Yes","6188.42","10283.39","2025-06-22","2025-08-19","16345.13","651.77","631.09","8868.41","2026-02-05","Closed","Void"
"ISA000000937","BY170497A","Maya","Jane","Edwards","1960-07-24","Cash","Yes","17658.40","17131.39","2025-08-13","2026-02-16","16092.67","2128.96","792.59","27624.68","2026-03-25","Void","All funds withdrawn"
"ISA000000938","AB687453C","Evie","Samuel","Brown","1969-02-18","Cash","Yes","1174.06","12432.91","2025-06-23","2025-10-04","9179.42","2356.99","36.78","57887.05","2026-01-26","Void","Void"
"ISA000000939","KR399386D","Freya","Alice","Davies","1961-07-11","Life Time ISA","No","11256.99","15386.18","2026-01-15","2026-03-30","18220.22","2442.50","-4.53","99657.11","2026-04-05","Cancelled","Transferred in full"
"ISA000000940","LC525779B","Theo","Michael","Morris","1951-12-05","Innovative Finance","No","17185.07","17833.62","2025-10-31","2026-03-28","5227.80","3427.87","75.87","7756.87","2026-04-02","Void","Cancelled"
"ISA000000941","BZ537707A","Henry","Alice","Collins","1960-04-05","Stock and Shares","No","778.30","17061.93","2025-09-29","2026-01-21","18769.11","2933.79","35.87","87521.94","2026-01-27","Void","All funds withdrawn"
"ISA000000942","CH584970B","Jack","Ann","Parker","2000-05-30","Cash","No","14331.07","3359.56","2025-05-03","2025-08-07","116.10","2736.73","670.77","53272.65","2025-11-20","Void","Closed"
"ISA000000943","SY985524D","Daniel","Olivia","Bennett","1952-07-16","Cash","No","7191.83","13871.52","2025-09-07","2026-02-24","8112.69","2536.08","536.75","30808.29","2026-03-18","Void","Cancelled"
"ISA000000944","BN816381B","Daisy","Rose","Kelly","1953-12-03","Innovative Finance","Yes","14105.05","17879.39","2025-10-02","2025-12-04","11613.29","392.21","-537.75","74969.05","2026-03-16","Closed","Transferred in full"
"ISA000000945","WA215230A","James","Claire","Wright","1956-05-29","Stock and Shares","Yes","19417.03","3021.86","2025-05-04","2025-05-04","8734.73","657.53","554.07","70247.82","2026-03-22","Void","Cancelled"
"ISA000000946","JB260435D","George","Louise","Jones","1979-10-28","Stock and Shares","Yes","19502.46","2475.12","2025-08-23","2026-03-01","6572.56","-3432.49","-805.04","50067.74","2026-03-06","Void","Closed"
"ISA000000947","AP863909D","Lily","Jane","Harris","1992-12-04","Innovative Finance","Yes","4204.62","19090.33","2026-01-17","2026-02-19","15010.28","3578.60","990.41","15651.91","2026-02-23","Closed","Cancelled"
"ISA000000948","EM377905C","Elsie","Samuel","Smith","1974-07-25","Innovative Finance","Yes","5673.83","16966.23","2025-05-30","2025-10-21","3394.59","2085.06","297.05","11951.21","2026-01-23","Closed","Transferred in full"
"ISA000000949","SZ657974D","Lily","Alice","Johnson","1946-08-02","Life Time ISA","Yes","5181.17","1192.10","2025-07-28","2026-01-20","8176.22","2824.92","914.22","53281.34","2026-01-31","Closed","Cancelled"
"ISA000000950","CN734535D","Noah","Ann","Thomas","1961-03-14","Stock and Shares","Yes","13082.60","5683.71","2025-04-17","2026-03-06","14243.69","3773.41","236.33","58426.86","2026-03-29","Cancelled","Cancelled"
"ISA000000951","PB889148B","Ruby","David","Adams","1957-08-08","Innovative Finance","No","7227.34","10754.64","2026-01-29","2026-02-13","1226.24","1354.00","962.24","81150.82","2026-02-15","Void","Cancelled"
"ISA000000952","AK668356B","Oscar","Victoria","Wilson","2003-03-17","Cash","No","9294.54","4532.00","2026-02-10","2026-03-25","3772.28","1009.52","921.48","91983.30","2026-03-27","Closed","Transferred in full"
"ISA000000953","LE067528B","Grace","David","Young","1951-03-06","Innovative Finance","Yes","1079.16","18410.28","2025-07-13","2025-10-08","3249.10","2274.41","-861.33","39422.25","2026-01-19","Closed","Transferred in full"
"ISA000000954","MA428859B","Henry","Louise","Phillips","1985-08-28","Life Time ISA","Yes","5277.90","10426.18","2025-04-18","2026-01-01","3642.68","-1174.75","930.61","5464.00","2026-01-08","Void","Void"
"ISA000000955","RY496495B","Isla","Alexander","Young","2005-09-20","Life Time ISA","No","521.10","8937.54","2025-12-05","2026-03-03","5843.62","924.58","330.51","76331.57","2026-03-10","Void","Void"
"ISA000000956","EL521103C","James","Thomas","Lewis","1991-10-08","Stock and Shares","No","15789.44","15382.23","2025-04-21","2026-01-10","19924.06","3461.22","-245.55","23584.32","2026-01-25","Void","Closed"
"ISA000000957","WK581041A","Sophia","Samuel","Jackson","1941-07-09","Stock and Shares","No","18392.05","8667.68","2025-12-09","2026-03-11","5765.42","3000.15","397.39","55926.63","2026-04-05","Closed","Closed"
"ISA000000958","SC118724B","Ruby","Patrick","Williams","1999-09-15","Cash","Yes","9379.05","1246.90","2026-01-09","2026-02-04","14862.35","1327.49","989.88","20266.44","2026-02-08","Closed","Transferred in full"
"ISA000000959","RR300677B","Theo","Olivia","Allen","1998-07-25","Stock and Shares","No","15765.80","15185.85","2025-11-29","2026-01-19","14236.50","804.04","705.03","60750.23","2026-01-22","Closed","Cancelled"
"ISA000000960","AH804923D","Maya","Samuel","Kelly","1963-09-03","Cash","Yes","15462.91","16597.53","2026-02-12","2026-02-15","15255.54","138.96","29.66","91516.27","2026-03-14","Void","Closed"
"ISA000000961","WP214895D","Leo","Benjamin","Allen","1958-07-23","Stock and Shares","No","14775.11","10765.56","2025-08-18","2026-02-24","12891.30","441.67","696.70","31322.62","2026-03-09","Cancelled","Cancelled"
"ISA000000962","CR830752C","Poppy","Grace","Young","1970-08-16","Cash","No","2296.90","1868.65","2026-01-11","2026-03-05","9556.73","3817.58","-219.28","15276.59","2026-04-05","Void","Closed"
"ISA000000963","PW592604D","Finley","Claire","Wright","1978-09-19","Cash","No","11738.17","15358.68","2025-12-06","2026-02-19","16554.24","1673.78","-836.00","96167.15","2026-04-05","Void","Transferred in full"
"ISA000000964","KS159231A","Daisy","Samuel","Hill","1944-05-03","Innovative Finance","Yes","18851.25","12399.71","2025-09-18","2025-12-22","18798.44","3825.35","790.19","90711.15","2026-01-26","Closed","Transferred in full"
"ISA000000965","CS328245B","Mia","Louise","Carter","1991-07-17","Life Time ISA","Yes","19472.78","10253.59","2026-01-09","2026-03-28","9905.45","164.45","-270.24","50034.14","2026-03-28","Cancelled","All funds withdrawn"
"ISA000000966","SJ193792A","Freya","Marie","Phillips","1963-05-09","Life Time ISA","Yes","10819.84","19591.05","2025-12-09","2025-12-12","8676.47","2024.47","-317.74","32100.24","2026-03-12","Cancelled","Void"
"ISA000000967","SX738120D","Elsie","Ann","Green","1995-06-21","Cash","Yes","17579.64","3875.85","2025-05-17","2025-06-13","13925.62","-1333.20","259.51","42686.84","2025-11-10","Cancelled","Transferred in full"
"ISA000000968","RW780397A","Ethan","Claire","Williams","2001-01-13","Innovative Finance","Yes","15379.46","15999.96","2025-07-17","2025-09-13","6394.49","2361.65","693.91","54040.33","2026-03-01","Cancelled","Transferred in full"
"ISA000000969","SX991765A","Jack","Rose","Davies","1982-09-09","Cash","Yes","8929.80","14278.24","2025-05-02","2025-09-07","15317.03","2970.35","441.04","65865.58","2026-03-06","Void","Transferred in full"
"ISA000000970","BB300981D","Charlotte","Michael","Baker","1960-03-24","Innovative Finance","Yes","19930.04","1519.71","2025-06-16","2025-06-21","5733.84","-2976.02","430.47","2945.12","2025-07-18","Void","All funds withdrawn"
