"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000004474","ER512669A","William","Patrick","Jackson","1987-07-08","Life Time ISA","No","806.35","2205.32","2025-07-05","2026-02-28","4647.65","3166.81","785.13","49801.83","2026-03-03","Closed","Void"
"ISA000004475","MP564710D","Evie","Victoria","Edwards","1981-08-26","Life Time ISA","Yes","13441.89","16725.78","2025-10-01","2026-02-02","4382.06","1741.01","-137.79","70665.29","2026-02-22","Void","Cancelled"
"ISA000004476","BE690382A","Harry","Claire","Mitchell","2002-11-08","Innovative Finance","No","14656.40","12057.56","2025-12-04","2026-01-24","3777.82","2551.62","522.76","54578.46","2026-03-19","Void","Void"
"ISA000004477","HA903098D","William","Jane","Carter","1981-05-01","Life Time ISA","Yes","14191.59","9559.31","2025-10-01","2026-02-04","3310.66","537.80","-967.32","59372.87","2026-03-26","Closed","Void"
"ISA000004478","BM955325B","Amelia","Grace","Harris","1950-12-23","Cash","No","15641.87","9075.26","2025-07-04","2025-07-25","3653.61","3708.31","217.28","27060.87","2025-09-11","Closed","Transferred in full"
"ISA000004479","LP252173A","Edward","Alexander","Morris","2001-03-20","Innovative Finance","Yes","9655.40","4155.93","2025-08-09","2026-03-12","13257.39","2223.58","979.80","72598.07","2026-04-02","Void","Closed"
"ISA000004480","PR250588D","William","Grace","Evans","1982-04-14","Cash","No","15652.73","6205.99","2026-01-10","2026-02-01","13357.97","1523.22","88.20","7926.92","2026-02-16","Closed","All funds withdrawn"
"ISA000004481","KT047380A","Leo","Alexander","Jackson","1942-09-22","Stock and Shares","No","12363.26","13033.92","2025-07-02","2025-09-28","5066.31","3607.63","464.72","83454.80","2025-11-06","Void","Closed"
"ISA000004482","WL658411B","Amelia","Claire","Phillips","1969-04-12","Cash","No","5982.75","145.95","2025-12-02","2026-03-30","13698.26","1081.58","814.05","55820.88","2026-04-03","Closed","Closed"
"ISA000004483","RA637941A","Ruby","Ann","Thompson","1949-07-05","Innovative Finance","No","17498.81","9005.88","2025-05-29","2025-07-20","15265.13","571.03","37.84","65430.40","2025-09-03","Closed","Cancelled"
"ISA000004484","RP364436C","Sophia","Alexander","Kelly","1961-02-02","Stock and Shares","No","14828.32","9658.19","2025-10-27","2026-03-08","4085.24","1307.34","-48.38","82089.03","2026-03-14","Closed","Void"
"ISA000004485","HP899389D","Jacob","Jane","Williams","1954-09-03","Stock and Shares","Yes","14988.99","10309.23","2025-05-11","2025-07-05","3781.71","-1914.51","758.56","88438.38","2025-09-26","Closed","Void"
"ISA000004486","CH562208D","Charlotte","Olivia","Young","2007-11-23","Cash","Yes","18619.81","2621.44","2026-01-08","2026-03-01","1003.32","664.52","232.28","68380.17","2026-03-21","Void","Cancelled"
"ISA000004487","CH727631D","Jacob","Thomas","Hill","1989-11-09","Stock and Shares","No","8164.39","15227.53","2025-10-11","2026-02-02","16767.81","3438.00","696.23","9581.92","2026-03-22","Void","All funds withdrawn"
"ISA000004488","SJ348568C","Finley","David","Davies","2007-01-04","Stock and Shares","Yes","1047.67","17241.81","2025-05-06","2025-09-11","4313.70","2501.07","966.77","59204.86","2025-12-29","Void","Closed"
"ISA000004489","ER327995D","George","Jane","Mitchell","1998-06-19","Life Time ISA","No","1856.02","7229.95","2025-12-02","2026-03-31","16725.57","2621.46","360.42","30188.01","2026-04-04","Cancelled","Cancelled"
"ISA000004490","CL948623B","Daniel","Victoria","Harris","1948-10-25","Innovative Finance","No","9478.83","15931.83","2025-08-15","2025-08-23","15894.63","-1650.44","64.80","48756.11","2025-09-19","Closed","Transferred in full"
"ISA000004491","JE129314A","Mia","Michael","Baker","1988-10-28","Innovative Finance","No","13002.98","7055.44","2025-07-03","2026-03-22","16345.14","317.22","173.29","69456.78","2026-04-03","Closed","Closed"
"ISA000004492","HX313663A","Daniel","Louise","Wilson","1979-04-22","Stock and Shares","No","4680.10","14999.58","2025-10-02","2026-02-26","10935.56","2937.62","-331.79","73864.49","2026-03-05","Void","Closed"
"ISA000004493","SX246562D","Grace","Elizabeth","Smith","1952-11-02","Life Time ISA","Yes","16317.13","8610.56","2025-11-25","2026-01-21","14443.97","531.45","930.78","2118.52","2026-01-24","Void","All funds withdrawn"
"ISA000004494","RY131447C","Daisy","Rose","Jackson","1999-12-10","Life Time ISA","No","12976.73","19586.07","2025-12-13","2026-02-22","6004.70","-226.43","660.36","6308.38","2026-03-08","Closed","All funds withdrawn"
"ISA000004495","LY123842A","James","Benjamin","Walker","1951-01-26","Stock and Shares","No","13455.14","13994.65","2025-07-04","2025-09-12","4426.99","1414.27","511.93","45675.00","2026-01-10","Cancelled","All funds withdrawn"
"ISA000004496","LE277519A","Henry","Samuel","Johnson","1977-12-16","Stock and Shares","Yes","9308.05","12226.16","2026-02-08","2026-03-06","14230.83","-660.06","-598.57","39400.03","2026-03-11","Cancelled","Void"
"ISA000004497","BY097174C","Ruby","Claire","White","1999-10-28","Stock and Shares","Yes","6874.84","4691.95","2026-02-08","2026-02-08","160.94","-3151.17","899.77","94662.16","2026-02-09","Closed","All funds withdrawn"
"ISA000004498","RB565385C","Oliver","Benjamin","Smith","1992-01-19","Innovative Finance","Yes","15184.98","4995.99","2025-11-29","2026-02-11","18815.25","3760.72","951.62","53773.57","2026-02-11","Closed","Cancelled"
"ISA000004499","LN466853D","Emily","Patrick","Mitchell","2003-07-21","Innovative Finance","Yes","1097.28","2849.30","2025-10-05","2025-10-24","5483.08","2250.21","994.16","19494.70","2026-02-22","Cancelled","Void"
"ISA000004500","LW545746A","Charlotte","David","Foster","1986-03-26","Stock and Shares","No","19290.38","731.10","2026-01-07","2026-02-27","13841.31","760.25","1.24","43995.44","2026-03-24","Closed","Void"
"ISA000004501","MT188578D","Grace","Victoria","Jones","1974-08-23","Stock and Shares","No","9552.28","6411.51","2025-04-07","2025-07-07","7798.01","3300.58","349.58","3880.02","2025-07-15","Void","Void"
"ISA000004502","KR532530C","Jack","Thomas","Johnson","1952-05-02","Life Time ISA","No","19650.37","19271.30","2025-09-04","2026-03-28","17868.35","1262.71","583.06","9732.10","2026-04-03","Closed","Cancelled"
"ISA000004503","CX649436C","James","Claire","Kelly","1953-05-27","Cash","Yes","10867.23","13405.50","2025-09-25","2025-09-26","10703.56","3442.85","794.43","30912.53","2025-09-29","Closed","All funds withdrawn"
"ISA000004504","LX371904A","Hannah","William","Miller","1991-02-28","Innovative Finance","Yes","5229.15","12921.93","2025-10-10","2026-04-04","13289.18","-1981.52","777.31","12668.62","2026-04-05","Void","Void"
"ISA000004505","HJ788254A","Jack","Jane","Robinson","1959-03-29","Stock and Shares","No","6608.51","19136.97","2025-09-05","2026-01-06","8939.62","-630.94","189.71","65513.84","2026-02-26","Cancelled","Transferred in full"
"ISA000004506","AC415975D","Logan","Marie","Thompson","1977-11-02","Stock and Shares","Yes","16674.79","13019.79","2025-08-21","2025-12-28","15372.09","-1647.92","558.11","2202.77","2026-01-20","Closed","Cancelled"
"ISA000004507","MP576322A","Charlotte","Samuel","Clarke","2002-05-02","Life Time ISA","No","3847.78","12629.84","2025-08-19","2025-08-26","11595.40","3765.99","982.54","74082.57","2026-01-24","Cancelled","Closed"
"ISA000004508","HT419964B","Theo","Grace","Edwards","1947-04-19","Cash","Yes","9381.36","576.10","2025-11-11","2026-02-11","4173.60","2002.14","-827.13","26899.87","2026-03-03","Void","Void"
"ISA000004509","LW409185D","Amelia","Patrick","Scott","1958-10-02","Life Time ISA","Yes","5910.37","7331.32","2025-06-15","2025-10-12","9412.57","3732.97","533.79","68175.06","2025-11-01","Void","Void"
"ISA000004510","MS577100C","Charlotte","Marie","Evans","1997-11-04","Life Time ISA","No","2362.19","2142.48","2025-09-29","2026-03-26","10480.57","239.45","785.98","64115.67","2026-04-03","Closed","Closed"
"ISA000004511","SM861423C","Sophia","Patrick","Jackson","1990-07-09","Life Time ISA","Yes","19982.98","13160.10","2025-04-29","2026-03-24","9314.18","2736.52","232.31","57948.95","2026-03-28","Cancelled","All funds withdrawn"
"ISA000004512","MJ585516B","Arthur","Patrick","Foster","2002-06-26","Cash","Yes","6076.18","5994.96","2025-07-18","2025-10-23","5834.76","575.97","783.20","41102.78","2026-03-29","Closed","Transferred in full"
"ISA000004513","PP336697C","Maya","Alexander","Bailey","1981-12-16","Stock and Shares","Yes","16423.76","6116.12","2025-12-12","2026-03-22","14495.59","3546.86","177.65","77903.06","2026-03-23","Closed","Closed"
"ISA000004514","SC718081A","Freya","Jane","Roberts","1956-01-21","Innovative Finance","Yes","15638.56","4904.08","2025-12-10","2026-01-19","13689.96","2741.57","258.74","3995.52","2026-02-03","Closed","Transferred in full"
"ISA000004515","AY046828A","Leo","Grace","Johnson","1974-08-15","Cash","Yes","19232.95","18419.20","2026-01-06","2026-02-04","865.60","-707.72","15.98","50478.02","2026-04-03","Closed","Cancelled"
"ISA000004516","LW562232B","Harry","Benjamin","Wilson","1946-09-17","Innovative Finance","No","18184.53","16061.83","2025-10-27","2025-12-16","14936.84","1742.92","612.93","53594.44","2026-01-27","Closed","All funds withdrawn"
"ISA000004517","SM675651D","Ruby","Joseph","Thomas","1965-07-16","Life Time ISA","Yes","7175.84","13625.16","2025-09-13","2025-10-29","13427.42","32.10","583.71","14486.25","2025-12-15","Void","Transferred in full"
"ISA000004518","LB779770A","Grace","Marie","Davies","1943-12-26","Innovative Finance","No","18959.92","14227.62","2025-06-22","2025-08-28","1701.38","228.09","409.67","69922.82","2026-03-27","Closed","Void"
"ISA000004519","KT782107A","Lily","Joseph","Hall","1976-07-09","Stock and Shares","Yes","2967.29","28.85","2025-10-01","2026-02-09","18412.08","-969.97","732.38","94011.08","2026-03-18","Void","Void"
"ISA000004520","CM351750C","Thomas","Alexander","Taylor","1960-07-11","Innovative Finance","No","8080.73","4208.40","2025-09-19","2025-11-04","11896.13","-1968.83","672.56","52778.50","2025-11-20","Closed","Closed"
"ISA000004521","AJ182208B","Olivia","David","Cooper","1952-07-25","Innovative Finance","Yes","14308.91","17696.92","2026-01-23","2026-01-30","6367.47","227.81","165.48","66075.00","2026-02-27","Closed","Closed"
"ISA000004522","MN628079B","Lucas","Olivia","Walker","1943-11-14","Life Time ISA","Yes","11908.56","6048.48","2025-06-13","2025-09-12","9843.62","3840.54","276.71","16271.37","2025-11-21","Void","Void"
"ISA000004523","WM192065D","Finley","Michael","White","1971-09-24","Life Time ISA","No","3192.51","1904.46","2025-10-21","2025-11-13","19816.58","-331.95","514.22","42693.38","2026-03-17","Cancelled","Closed"
"ISA000004524","RP277054D","Amelia","Grace","White","2000-11-18","Innovative Finance","No","2139.82","5669.20","2026-02-04","2026-03-27","5739.27","3158.36","926.88","77646.31","2026-03-31","Void","Cancelled"
"ISA000004525","BZ646333C","Ruby","Michael","Allen","1962-07-28","Life Time ISA","Yes","13304.01","19895.94","2025-11-03","2026-03-04","4251.28","892.00","448.92","89992.70","2026-03-31","Void","Transferred in full"
"ISA000004526","LE135771C","Freya","Alice","Robinson","1955-05-08","Cash","Yes","8386.78","6360.41","2025-11-18","2026-01-27","14774.53","2783.96","347.40","88193.30","2026-03-04","Cancelled","Transferred in full"
"ISA000004527","LR886701B","Jacob","Michael","Wright","1971-11-12","Innovative Finance","No","13547.13","15365.99","2025-04-22","2026-02-20","10941.50","2104.24","58.58","51932.47","2026-03-02","Cancelled","Transferred in full"
"ISA000004528","JR979279D","Maya","Louise","Mitchell","1959-01-15","Innovative Finance","No","8644.33","17050.20","2025-06-08","2025-08-19","6530.39","2830.85","176.91","5392.43","2025-12-24","Void","Closed"
"ISA000004529","MT302148B","Harry","Olivia","Thomas","1957-12-27","Innovative Finance","No","11372.13","18445.42","2025-05-12","2026-03-04","6740.24","-3283.04","-463.22","69496.27","2026-03-19","Closed","Closed"
"ISA000004530","WY635773A","Lily","Thomas","Evans","1949-02-07","Life Time ISA","No","16345.55","19399.73","2025-09-18","2026-01-07","19602.30","3953.80","89.26","10166.95","2026-02-02","Void","Void"
"ISA000004531","MP330169B","Lily","Olivia","Cooper","1979-10-11","Life Time ISA","No","3418.62","6902.14","2025-07-29","2025-10-27","7320.32","-1791.35","799.44","37077.54","2025-11-12","Closed","Closed"
"ISA000004532","CN934976B","Daniel","Olivia","Miller","1989-03-12","Cash","Yes","3430.23","13546.51","2025-05-04","2025-12-27","7592.04","3367.82","968.62","35721.99","2026-02-22","Closed","Transferred in full"
"ISA000004533","RJ774817C","Jacob","Benjamin","Jackson","1961-12-21","Innovative Finance","No","14507.87","4512.40","2025-06-13","2025-11-01","7800.60","1784.23","-844.19","68441.55","2026-01-04","Cancelled","Cancelled"
"ISA000004534","MW213758A","Sophia","Rose","Hughes","1999-02-10","Innovative Finance","No","6170.28","13627.53","2025-06-29","2025-09-13","13665.07","557.12","572.97","63120.65","2026-01-03","Cancelled","Transferred in full"
"ISA000004535","EP020638D","Arthur","Jane","Taylor","2000-04-28","Cash","No","14481.52","3168.40","2025-11-25","2026-01-06","1095.84","1907.19","780.76","28241.39","2026-04-02","Closed","Closed"
"ISA000004536","AR656760C","Charlotte","Alice","Bennett","1999-12-14","Life Time ISA","Yes","5974.51","14260.45","2025-05-03","2025-08-21","18390.76","1195.39","269.17","21281.45","2026-01-19","Cancelled","All funds withdrawn"
"ISA000004537","KA742823B","Elsie","Elizabeth","Thomas","1954-03-26","Innovative Finance","No","105.93","9908.71","2025-12-18","2026-01-09","7895.41","1944.69","448.96","17593.17","2026-01-21","Closed","Closed"
"ISA000004538","BT765150C","Oliver","Samuel","Baker","1987-01-09","Innovative Finance","No","5102.52","12462.75","2026-02-17","2026-02-28","4832.01","661.72","977.17","96390.35","2026-03-18","Void","Void"
"ISA000004539","CE364452D","Theo","Samuel","Collins","1940-07-08","Stock and Shares","Yes","18495.54","11756.54","2025-11-01","2026-03-11","5829.82","2263.45","277.43","95135.39","2026-03-28","Cancelled","All funds withdrawn"
"ISA000004540","KA609114D","Lucas","Samuel","Johnson","1941-11-30","Stock and Shares","Yes","1224.18","13398.64","2025-12-21","2026-03-09","14638.96","1914.29","35.57","76827.52","2026-03-26","Cancelled","All funds withdrawn"
"ISA000004541","WP490974C","Ethan","Elizabeth","Green","1941-05-06","Cash","No","5880.08","16201.96","2025-07-20","2025-08-03","14685.54","3702.21","343.24","19542.01","2025-12-26","Void","Void"
"ISA000004542","JZ020263A","Thomas","Samuel","Harris","1958-11-22","Stock and Shares","No","7186.73","18977.16","2026-01-09","2026-02-01","13890.68","2845.61","-551.96","96494.15","2026-03-05","Cancelled","All funds withdrawn"
"ISA000004543","BL407745B","Elsie","Jane","Cooper","1973-09-02","Cash","Yes","18463.58","17530.87","2025-10-16","2025-10-21","15070.57","-2220.46","-451.01","59493.98","2025-11-18","Cancelled","Transferred in full"
"ISA000004544","AW273429A","Sophia","Ann","Roberts","1986-08-14","Innovative Finance","No","11327.66","8922.44","2026-01-15","2026-03-30","10808.19","55.09","204.54","35865.14","2026-04-04","Closed","Transferred in full"
"ISA000004545","MY608754C","Thomas","Alice","Robinson","1985-10-13","Cash","No","5069.65","3383.69","2026-01-18","2026-03-01","1926.70","3597.11","564.31","24350.67","2026-03-22","Closed","All funds withdrawn"
"ISA000004546","WC054107A","Edward","Alexander","Brown","1960-09-27","Innovative Finance","No","7602.94","8679.54","2025-07-25","2025-11-01","12810.53","1035.53","63.10","41526.34","2026-01-10","Closed","All funds withdrawn"
"ISA000004547","PC368537D","James","Jane","Hill","1999-09-03","Life Time ISA","Yes","17383.13","7434.30","2025-06-25","2026-03-29","13750.01","3334.94","474.01","42874.42","2026-03-31","Cancelled","Cancelled"
"ISA000004548","MH936300D","William","Patrick","Hill","1966-08-04","Stock and Shares","Yes","11161.35","9664.92","2025-07-22","2025-09-25","13106.17","-3768.48","-494.96","14887.39","2025-09-30","Closed","Cancelled"
"ISA000004549","KE356289C","Poppy","Louise","Bailey","1994-11-20","Life Time ISA","Yes","19928.48","14910.47","2025-08-27","2026-03-11","8272.40","2601.35","768.84","89464.99","2026-03-21","Cancelled","Void"
"ISA000004550","LH850470A","Oscar","Marie","Harris","2006-05-09","Innovative Finance","Yes","13398.62","15845.41","2025-05-23","2025-12-28","1999.20","3265.75","706.51","55729.41","2026-01-30","Closed","All funds withdrawn"
"ISA000004551","CN660229A","Ava","Alexander","Davies","1967-12-20","Innovative Finance","No","18707.35","4707.72","2026-01-06","2026-02-25","15443.33","-3734.58","495.29","90584.85","2026-03-16","Cancelled","Closed"
"ISA000004552","BX983147A","Logan","Ann","Adams","1943-07-31","Innovative Finance","Yes","12146.60","11321.84","2025-11-01","2026-03-17","6732.33","711.27","263.76","86665.67","2026-04-03","Cancelled","All funds withdrawn"
"ISA000004553","SE825479D","Noah","Olivia","Wilson","1997-09-14","Life Time ISA","Yes","13393.44","19938.23","2026-02-16","2026-03-23","5716.33","2296.46","500.72","72089.59","2026-04-02","Cancelled","Transferred in full"
"ISA000004554","EB380759D","Charlotte","Patrick","Bailey","2007-07-24","Stock and Shares","Yes","3010.12","16981.14","2025-09-05","2025-09-10","7236.13","1924.93","84.43","45299.15","2025-12-26","Void","Void"
"ISA000004555","KA401935C","Noah","Olivia","Brown","2000-09-21","Innovative Finance","Yes","2083.80","5313.95","2026-02-04","2026-02-28","19097.62","352.43","687.52","1228.97","2026-03-19","Cancelled","All funds withdrawn"
